x_coordinate,y_coordinate,Cell_Type,TCN_Label
-2741.61026,3851.499447,NULL,4
-2737.139408,3999.149038,NULL,4
-2732.670281,3934.19866,NULL,4
-2732.630558,3921.231642,NULL,4
-2729.869851,3868.330212,NULL,7
-2721.420896,3890.400349,NULL,4
-2714.508932,3846.961847,NULL,4
-2712.050538,3949.081647,NULL,4
-2716.574795,4002.561233,NULL,4
-2712.816945,3920.808917,NULL,4
-2702.215087,4008.732247,NULL,4
-2700.725034,3901.502401,NULL,4
-2696.825723,3834.035428,NULL,4
-2691.266398,3955.179552,NULL,4
-2681.199051,3988.17828,NULL,4
-2680.157625,3906.123037,NULL,4
-2676.173617,3977.305149,NULL,4
-2661.440762,3858.279017,NULL,4
-2662.495365,3963.592021,NULL,4
-2653.35099,3830.823997,NULL,4
-2652.825677,3982.3156,NULL,4
-2648.780599,3922.320741,NULL,4
-2651.058544,3946.707631,NULL,4
-2831.507921,3833.59121,NULL,1
-2779.237496,3902.706951,NULL,4
-2758.963921,3914.772808,NULL,7
-2758.060488,3968.161184,NULL,4
-2745.565611,3836.29171,NULL,4
-2722.114141,3844.515873,NULL,4
-2715.805729,3935.051541,NULL,4
-2687.098606,3964.888384,NULL,4
-2680.61523,3921.824908,NULL,4
-2798.661362,3911.291043,NULL,4
-2753.248044,3848.967115,NULL,4
-2731.242174,3830.203186,NULL,4
-2714.094294,3881.357548,NULL,4
-2686.417129,3889.285946,NULL,4
-2672.689571,3862.042679,NULL,4
-2674.936252,3822.709222,NULL,4
-2718.822566,3949.788388,NULL,4
-2825.877022,3902.28741,NULL,4
-2706.756928,3945.324027,NULL,4
-2688.324151,3866.981598,NULL,4
-2661.940113,3904.771043,NULL,4
-2830.974141,3692.978712,NULL,2
-2826.117709,3747.389822,NULL,2
-2824.71712,3677.129482,NULL,2
-2824.590338,3735.673969,NULL,2
-2822.539976,3758.65891,NULL,2
-2803.341012,3671.059364,NULL,2
-2800.453195,3749.969628,NULL,2
-2798.298861,3796.0144,NULL,1
-2795.327989,3684.288997,NULL,2
-2792.45772,3746.412667,NULL,2
-2786.701951,3765.617722,NULL,2
-2779.476634,3803.021649,NULL,1
-2778.301097,3764.702539,NULL,1
-2776.315536,3668.944529,NULL,2
-2770.244264,3762.009944,NULL,1
-2770.699588,3788.67342,NULL,1
-2761.276654,3632.703452,NULL,2
-2758.681035,3723.223025,NULL,2
-2751.284447,3669.856586,NULL,2
-2744.862742,3649.562792,NULL,2
-2746.716904,3629.237463,NULL,2
-2739.247633,3704.446964,NULL,2
-2738.766979,3663.432565,NULL,2
-2732.037067,3740.024849,NULL,1
-2720.080211,3758.764765,NULL,1
-2713.313768,3766.059077,NULL,1
-2711.175591,3630.227183,NULL,2
-2712.790131,3651.286036,NULL,2
-2712.219468,3739.42319,NULL,1
-2701.489931,3633.074149,NULL,2
-2699.43058,3750.022192,NULL,1
-2698.880502,3728.603905,NULL,1
-2690.720216,3716.585052,NULL,1
-2698.498198,3778.071959,NULL,1
-2685.322786,3695.637508,NULL,1
-2685.405724,3645.803619,NULL,1
-2684.646919,3763.822297,NULL,1
-2680.732947,3636.335342,NULL,1
-2677.611268,3727.717471,NULL,1
-2666.062482,3757.493176,NULL,1
-2646.445344,3675.3863,NULL,1
-2812.796157,3761.965853,NULL,2
-2812.169578,3641.056025,NULL,2
-2807.751381,3713.646492,NULL,2
-2798.988553,3768.691196,NULL,2
-2780.759213,3724.637679,NULL,2
-2751.499722,3788.427189,NULL,1
-2743.481171,3687.421282,NULL,2
-2701.451615,3796.157766,NULL,1
-2682.19967,3679.773345,NULL,1
-2674.100611,3766.082732,NULL,1
-2665.514279,3802.57722,NULL,1
-2652.404873,3790.627661,NULL,1
-2827.633864,3699.084688,NULL,2
-2813.86345,3683.628636,NULL,2
-2773.63121,3632.990208,NULL,2
-2761.043002,3751.424165,NULL,1
-2732.413036,3629.738236,NULL,2
-2676.584317,3672.301798,NULL,1
-2693.00429,3764.033431,NULL,1
-2750.430683,3808.42632,NULL,4
-2738.401407,3738.493106,NULL,1
-2702.076262,3645.20155,NULL,2
-2663.638754,3655.731563,NULL,1
-2662.361783,3763.467687,NULL,1
-2833.931051,3555.017771,NULL,2
-2823.385798,3428.452758,NULL,3
-2824.391066,3557.70547,NULL,2
-2821.480732,3515.888358,NULL,2
-2817.462058,3548.639351,NULL,2
-2811.523493,3540.729012,NULL,2
-2809.545876,3557.1938,NULL,2
-2803.24401,3481.520383,NULL,2
-2800.259006,3594.909635,NULL,2
-2801.271787,3462.043557,NULL,3
-2798.500621,3607.549861,NULL,2
-2796.319694,3544.133735,NULL,2
-2797.855121,3452.445685,NULL,3
-2778.958633,3509.021212,NULL,2
-2771.532624,3493.27111,NULL,2
-2762.727439,3435.990569,NULL,3
-2751.777271,3488.433487,NULL,2
-2747.293117,3526.822852,NULL,2
-2739.337127,3439.664235,NULL,3
-2735.963722,3571.260801,NULL,2
-2732.462807,3475.004571,NULL,2
-2737.43408,3526.57077,NULL,2
-2731.296125,3592.799647,NULL,2
-2728.982509,3498.863633,NULL,2
-2719.473958,3425.396207,NULL,3
-2715.272094,3449.085415,NULL,2
-2713.144831,3556.229391,NULL,2
-2704.643892,3522.550726,NULL,2
-2697.269506,3437.75709,NULL,2
-2697.84674,3596.03663,NULL,2
-2696.145682,3493.788964,NULL,2
-2689.351809,3539.88322,NULL,2
-2691.507868,3461.009321,NULL,2
-2683.638146,3532.188029,NULL,2
-2683.257786,3520.056393,NULL,2
-2684.923993,3582.077798,NULL,2
-2676.243835,3449.436989,NULL,2
-2665.940294,3474.6437,NULL,2
-2661.274626,3511.449424,NULL,2
-2659.641826,3561.015791,NULL,2
-2657.210067,3423.341005,NULL,2
-2653.618443,3594.400123,NULL,1
-2649.847745,3477.680653,NULL,2
-2648.388835,3459.262162,NULL,2
-2647.778159,3517.737427,NULL,2
-2819.77403,3445.242509,NULL,3
-2756.698873,3547.567218,NULL,2
-2760.327992,3577.811382,NULL,2
-2719.182416,3509.39489,NULL,2
-2791.814312,3490.459056,NULL,2
-2772.128499,3584.375916,NULL,2
-2729.15824,3436.459979,NULL,3
-2654.506858,3547.893558,NULL,2
-2658.366585,3543.383915,NULL,2
-2644.807186,3556.383798,NULL,2
-2776.230616,3594.176034,NULL,2
-2774.560203,3545.805157,NULL,2
-2765.373638,3462.458053,NULL,2
-2718.653976,3441.004913,NULL,3
-2669.32612,3588.22977,NULL,2
-2834.15811,3395.087878,NULL,3
-2814.236464,3308.527861,NULL,3
-2808.617001,3400.979641,NULL,3
-2810.140797,3244.198876,NULL,1
-2800.213178,3377.112972,NULL,3
-2799.222047,3325.645658,NULL,3
-2800.771858,3230.209471,NULL,3
-2784.815473,3342.16202,NULL,3
-2785.795412,3306.289744,NULL,1
-2765.409311,3258.455762,NULL,1
-2761.659791,3364.62053,NULL,3
-2746.415527,3271.416544,NULL,1
-2743.260058,3361.692542,NULL,3
-2736.037759,3290.201741,NULL,1
-2715.891112,3369.611644,NULL,1
-2722.985907,3356.580333,NULL,1
-2718.501925,3397.600814,NULL,3
-2716.785228,3301.077665,NULL,1
-2712.95365,3351.562366,NULL,1
-2707.84147,3246.745027,NULL,2
-2707.248331,3389.703212,NULL,3
-2696.835928,3328.231395,NULL,1
-2692.595677,3231.495524,NULL,2
-2686.045803,3389.418531,NULL,3
-2685.059059,3371.255233,NULL,1
-2685.193408,3358.618442,NULL,3
-2683.202268,3267.976359,NULL,2
-2667.451079,3402.469467,NULL,2
-2657.301348,3261.704027,NULL,2
-2657.974028,3238.246653,NULL,2
-2656.970299,3246.168328,NULL,2
-2650.871005,3241.646815,NULL,2
-2650.717024,3317.586353,NULL,2
-2820.314142,3284.457153,NULL,1
-2819.634688,3381.548936,NULL,3
-2721.708407,3253.931789,NULL,1
-2674.34583,3269.819594,NULL,2
-2664.934269,3247.249202,NULL,2
-2659.947974,3340.62868,NULL,2
-2657.993202,3349.316526,NULL,2
-2808.23962,3371.142577,NULL,3
-2809.22532,3348.547867,NULL,3
-2776.535734,3394.13445,NULL,3
-2760.916503,3352.867797,NULL,3
-2745.603918,3382.064042,NULL,3
-2739.890261,3260.489991,NULL,1
-2738.569039,3349.594772,NULL,3
-2678.653047,3321.626842,NULL,2
-2678.430767,3331.110717,NULL,2
-2677.488211,3340.18488,NULL,1
-2664.998593,3302.340493,NULL,2
-2773.770437,3238.76338,NULL,1
-2757.168126,3328.677991,NULL,3
-2752.803891,3323.924325,NULL,1
-2750.028718,3391.479877,NULL,3
-2680.719689,3388.13851,NULL,3
-2667.946752,3291.193106,NULL,2
-2689.404571,3333.665159,NULL,1
-2827.729711,3203.352345,NULL,3
-2821.717173,3160.187333,NULL,3
-2815.662246,3083.216368,NULL,2
-2801.662533,3188.206616,NULL,3
-2797.700533,3122.537157,NULL,2
-2794.768193,3099.915814,NULL,2
-2794.941678,3139.787395,NULL,2
-2788.341363,3173.502216,NULL,2
-2772.163893,3087.185349,NULL,2
-2769.301283,3151.361452,NULL,2
-2764.787834,3106.202967,NULL,2
-2759.606458,3026.882711,NULL,2
-2754.991262,3123.952283,NULL,2
-2743.852075,3095.808039,NULL,2
-2736.50944,3119.972526,NULL,2
-2736.182561,3056.727567,NULL,2
-2730.896424,3157.972911,NULL,2
-2727.46882,3030.571064,NULL,2
-2720.302981,3107.04345,NULL,2
-2715.695594,3140.626809,NULL,2
-2715.335163,3160.776073,NULL,2
-2712.43843,3053.446223,NULL,2
-2707.127621,3175.108229,NULL,2
-2702.941004,3024.438369,NULL,2
-2696.16138,3024.14462,NULL,2
-2698.181623,3121.457384,NULL,2
-2695.716732,3147.658594,NULL,2
-2687.866194,3117.581776,NULL,2
-2688.02566,3195.845615,NULL,2
-2685.194112,3159.703252,NULL,2
-2684.015883,3080.226129,NULL,2
-2680.571592,3174.124554,NULL,2
-2672.417133,3130.15651,NULL,2
-2669.254525,3076.128737,NULL,2
-2652.224261,3096.593246,NULL,2
-2829.481004,3043.487699,NULL,3
-2805.478408,3096.340911,NULL,2
-2804.237715,3155.227375,NULL,2
-2803.548085,3202.770091,NULL,3
-2803.334299,3141.849894,NULL,2
-2763.527698,3065.073515,NULL,2
-2707.250469,3038.123774,NULL,2
-2692.686328,3174.630107,NULL,2
-2690.322265,3051.858086,NULL,2
-2685.27296,3061.527708,NULL,2
-2680.768584,3033.536374,NULL,2
-2671.245027,3096.463645,NULL,2
-2648.602111,3189.863494,NULL,2
-2646.001785,3058.37934,NULL,2
-2741.764623,3043.268622,NULL,2
-2743.806473,3147.275686,NULL,2
-2726.908492,3061.130643,NULL,2
-2706.776304,3165.523155,NULL,2
-2663.000707,3085.398102,NULL,2
-2656.549806,3071.033187,NULL,2
-2649.095674,3152.030713,NULL,2
-2645.87648,3146.763407,NULL,2
-2661.611529,3117.685947,NULL,2
-2651.919379,3047.508436,NULL,2
-2790.811782,3132.562916,NULL,2
-2704.184835,3114.581525,NULL,2
-2685.740207,3095.95027,NULL,2
-2678.092819,3120.11914,NULL,2
-2832.116214,2825.470214,NULL,3
-2821.845113,2823.313673,NULL,3
-2794.795378,2994.428185,NULL,3
-2789.617798,2980.491033,NULL,3
-2784.215178,2827.013749,NULL,3
-2782.632464,2835.840744,NULL,3
-2779.99982,2914.06659,NULL,3
-2778.158261,2982.299662,NULL,3
-2771.144663,2850.533388,NULL,3
-2766.403257,2964.386194,NULL,3
-2759.837709,2907.174643,NULL,3
-2757.60139,2993.863163,NULL,3
-2747.187008,2913.422644,NULL,3
-2745.576569,3002.704931,NULL,3
-2739.852103,2967.247687,NULL,3
-2738.009783,2989.383255,NULL,3
-2734.467803,2842.792651,NULL,3
-2724.095866,2827.126235,NULL,3
-2722.522639,2918.140468,NULL,3
-2731.804605,2857.677462,NULL,3
-2714.953199,2827.026178,NULL,3
-2713.887432,2879.084036,NULL,3
-2714.449051,2992.253991,NULL,3
-2711.668806,2872.239882,NULL,3
-2707.495143,2905.055913,NULL,3
-2704.480054,2914.635479,NULL,3
-2690.590174,2977.214383,NULL,3
-2688.459068,2952.008713,NULL,3
-2686.484133,2885.481291,NULL,3
-2673.442214,2973.736575,NULL,3
-2670.079035,2933.837042,NULL,3
-2672.476457,2904.325552,NULL,3
-2668.147239,2891.69168,NULL,3
-2652.079473,2890.80923,NULL,3
-2648.73264,2947.954683,NULL,3
-2815.824394,2957.562681,NULL,3
-2762.210812,2842.992799,NULL,3
-2756.413296,2916.18024,NULL,3
-2733.316704,2935.670188,NULL,3
-2705.909784,2823.979483,NULL,3
-2703.75946,2830.289257,NULL,3
-2658.732133,2886.162413,NULL,3
-2795.939022,2866.539879,NULL,3
-2707.850223,2965.25971,NULL,3
-2816.952392,2939.184413,NULL,3
-2805.331732,2865.311914,NULL,3
-2777.777471,2884.10456,NULL,3
-2773.718265,2838.047559,NULL,3
-2678.268416,2890.586343,NULL,3
-2628.594709,2889.432356,NULL,3
-2620.314954,2845.712277,NULL,3
-2611.667281,2835.724727,NULL,3
-2609.936442,2849.206116,NULL,3
-2606.070739,2944.698064,NULL,3
-2605.067025,2882.922775,NULL,3
-2600.639736,2958.505818,NULL,3
-2590.850678,2842.836379,NULL,3
-2594.840556,2893.611664,NULL,3
-2594.144991,2999.044254,NULL,3
-2589.013078,2933.065277,NULL,3
-2578.361056,2886.757162,NULL,3
-2572.690725,3001.919255,NULL,3
-2569.530201,2928.235885,NULL,3
-2570.136619,2860.444917,NULL,3
-2559.931607,2967.629243,NULL,3
-2555.772943,2894.890967,NULL,3
-2553.816943,2983.96293,NULL,3
-2543.500396,2997.142806,NULL,3
-2543.056194,2884.788058,NULL,3
-2538.941164,2862.843351,NULL,3
-2536.848706,2995.759963,NULL,3
-2527.063401,2891.405583,NULL,3
-2519.939646,2912.5787,NULL,3
-2499.392429,2963.835958,NULL,2
-2496.833514,2957.431966,NULL,2
-2479.047774,2927.912757,NULL,2
-2450.482866,2938.042829,NULL,2
-2444.87688,2937.968392,NULL,2
-2608.240238,2984.561089,NULL,3
-2576.961648,2971.800383,NULL,3
-2504.201919,2891.54081,NULL,3
-2508.863561,3007.5894,NULL,2
-2501.116648,2896.954578,NULL,3
-2614.875579,3003.084726,NULL,3
-2568.244048,2932.464621,NULL,3
-2634.066101,2965.239965,NULL,3
-2629.673322,2987.217548,NULL,3
-2628.268014,2945.538077,NULL,3
-2564.929682,2988.81635,NULL,3
-2486.045529,2997.438165,NULL,2
-2605.95081,3002.598059,NULL,3
-2598.142824,2934.488931,NULL,3
-2571.28332,2893.580707,NULL,3
-2550.028938,2862.360008,NULL,3
-2548.19189,2908.026178,NULL,3
-2514.602504,2942.570404,NULL,2
-2634.887159,3107.199011,NULL,2
-2628.997532,3093.353122,NULL,2
-2620.981399,3037.946745,NULL,2
-2622.661591,3170.721364,NULL,2
-2612.340159,3081.325633,NULL,2
-2598.098262,3189.53808,NULL,2
-2594.171121,3087.526885,NULL,2
-2586.928321,3060.822148,NULL,2
-2586.835883,3125.440515,NULL,2
-2584.110424,3067.113612,NULL,2
-2579.024528,3169.505587,NULL,2
-2579.903009,3190.955091,NULL,2
-2567.982713,3081.863442,NULL,2
-2564.963022,3111.631683,NULL,2
-2565.620956,3037.843394,NULL,2
-2564.793819,3073.71843,NULL,2
-2567.38947,3095.24266,NULL,2
-2560.177209,3142.299162,NULL,2
-2544.882877,3187.009247,NULL,2
-2544.037896,3166.451223,NULL,2
-2535.244851,3147.569879,NULL,2
-2533.619811,3164.269795,NULL,2
-2524.859623,3177.670267,NULL,2
-2524.634371,3194.670698,NULL,2
-2522.16626,3207.667498,NULL,2
-2516.587971,3111.950895,NULL,2
-2515.858403,3081.303371,NULL,2
-2508.625291,3138.529422,NULL,2
-2507.412742,3049.132753,NULL,2
-2503.175505,3133.509702,NULL,2
-2502.897455,3054.422158,NULL,2
-2495.848414,3078.626234,NULL,5
-2494.9841,3179.067806,NULL,2
-2493.378523,3169.223676,NULL,2
-2486.27546,3046.565817,NULL,5
-2477.475686,3065.6129,NULL,5
-2467.685324,3188.495767,NULL,5
-2467.78773,3163.371599,NULL,5
-2460.007083,3196.977897,NULL,5
-2449.870079,3043.327731,NULL,5
-2621.888044,3152.535604,NULL,2
-2613.34612,3156.011986,NULL,2
-2546.268113,3079.27014,NULL,2
-2543.485645,3121.757167,NULL,2
-2536.826306,3115.565113,NULL,2
-2489.636577,3090.293256,NULL,5
-2483.97928,3149.932215,NULL,5
-2474.973605,3138.963795,NULL,5
-2460.527879,3047.972357,NULL,5
-2611.332449,3057.292641,NULL,2
-2598.053668,3049.715872,NULL,2
-2597.795472,3041.306642,NULL,2
-2550.198619,3085.172583,NULL,2
-2534.41822,3128.209633,NULL,2
-2470.308376,3032.429673,NULL,5
-2597.125814,3073.381561,NULL,2
-2598.466758,3168.83766,NULL,2
-2544.25142,3096.046212,NULL,2
-2569.550652,3201.748229,NULL,2
-2570.653922,3063.028473,NULL,2
-2563.434673,3119.236243,NULL,2
-2563.928806,3128.23821,NULL,2
-2548.940083,3071.227605,NULL,2
-2525.34239,3063.289914,NULL,2
-2454.536544,3064.884432,NULL,5
-2455.310478,3086.552385,NULL,5
-2451.229399,3070.551262,NULL,5
-2633.729464,3259.525027,NULL,2
-2633.286234,3387.794477,NULL,2
-2630.019381,3298.320149,NULL,2
-2624.572748,3286.087575,NULL,2
-2624.044011,3267.141301,NULL,2
-2623.957754,3309.88834,NULL,2
-2614.191965,3227.89404,NULL,2
-2612.694421,3250.291918,NULL,2
-2605.837304,3294.272425,NULL,2
-2593.025973,3278.748286,NULL,2
-2591.357025,3372.536979,NULL,2
-2591.126012,3315.515756,NULL,2
-2588.899161,3333.769604,NULL,2
-2574.956148,3336.079596,NULL,2
-2569.422854,3402.404511,NULL,2
-2567.505015,3389.412288,NULL,2
-2566.459268,3328.309634,NULL,2
-2558.617244,3279.36178,NULL,2
-2553.249971,3322.343263,NULL,2
-2548.95595,3254.004936,NULL,2
-2541.568202,3285.483726,NULL,2
-2540.651862,3335.614623,NULL,2
-2539.010777,3392.772669,NULL,5
-2523.131004,3400.47408,NULL,5
-2527.077391,3338.78539,NULL,5
-2523.510169,3241.153584,NULL,2
-2520.927829,3298.998724,NULL,2
-2516.14919,3344.823901,NULL,5
-2514.79698,3256.494948,NULL,2
-2509.540119,3406.679324,NULL,5
-2496.941021,3274.208642,NULL,2
-2492.615891,3330.662176,NULL,5
-2490.044316,3302.762719,NULL,5
-2487.674621,3377.152865,NULL,5
-2489.293306,3309.247797,NULL,5
-2487.320456,3294.076345,NULL,5
-2484.741437,3392.572226,NULL,5
-2483.146408,3225.704676,NULL,5
-2483.850061,3236.822157,NULL,5
-2477.557367,3329.819937,NULL,5
-2470.206249,3284.484531,NULL,5
-2473.748921,3366.228383,NULL,5
-2466.935484,3330.978792,NULL,5
-2457.713566,3220.83711,NULL,5
-2452.26666,3341.144184,NULL,5
-2609.76553,3320.344107,NULL,2
-2609.85048,3364.227031,NULL,2
-2576.932873,3275.080766,NULL,2
-2568.01553,3253.625677,NULL,2
-2558.813433,3367.083845,NULL,2
-2550.54271,3240.965362,NULL,2
-2546.697216,3306.99173,NULL,2
-2531.909926,3316.380929,NULL,5
-2493.169633,3319.721908,NULL,5
-2479.924628,3251.16201,NULL,5
-2479.618851,3399.143293,NULL,5
-2627.243842,3370.47398,NULL,2
-2580.956546,3369.660582,NULL,2
-2571.046547,3368.924411,NULL,2
-2556.898256,3339.610751,NULL,2
-2537.772772,3323.710658,NULL,2
-2519.993279,3334.639895,NULL,5
-2492.432511,3338.617767,NULL,5
-2457.296086,3395.183975,NULL,5
-2444.29682,3348.527543,NULL,5
-2572.396294,3244.213786,NULL,2
-2610.17949,3334.698792,NULL,2
-2584.097737,3270.623322,NULL,2
-2567.835386,3233.183758,NULL,2
-2519.190459,3395.419573,NULL,5
-2488.170885,3347.214464,NULL,5
-2626.974486,3540.646465,NULL,2
-2628.699343,3534.674758,NULL,2
-2622.406224,3564.146808,NULL,1
-2611.962294,3470.046559,NULL,2
-2605.136903,3540.416251,NULL,1
-2606.121216,3481.864665,NULL,2
-2605.712395,3567.82915,NULL,1
-2602.186559,3497.844018,NULL,2
-2604.06673,3447.006648,NULL,2
-2590.202113,3482.100678,NULL,2
-2585.67873,3564.097376,NULL,1
-2580.884514,3507.302924,NULL,2
-2576.838963,3535.915838,NULL,1
-2574.996479,3596.132533,NULL,1
-2577.206208,3582.385117,NULL,1
-2559.425093,3534.796928,NULL,1
-2560.996958,3433.583954,NULL,2
-2553.820319,3492.000119,NULL,1
-2539.172591,3549.365976,NULL,1
-2542.608445,3457.335627,NULL,5
-2539.911052,3564.156367,NULL,1
-2537.524475,3469.63001,NULL,5
-2537.422273,3434.832262,NULL,5
-2534.546097,3542.208435,NULL,1
-2532.469329,3486.92315,NULL,5
-2530.492992,3495.43446,NULL,5
-2530.01421,3505.169084,NULL,2
-2527.470825,3428.624177,NULL,5
-2522.048984,3532.152555,NULL,1
-2512.081213,3436.485136,NULL,5
-2503.097111,3590.976989,NULL,1
-2502.793988,3480.799369,NULL,5
-2504.269329,3442.648117,NULL,5
-2502.580393,3601.534297,NULL,1
-2498.030167,3554.426718,NULL,1
-2493.77606,3572.922215,NULL,1
-2486.266716,3548.808478,NULL,1
-2490.602773,3511.657953,NULL,1
-2472.856293,3582.646351,NULL,1
-2466.97379,3596.198448,NULL,1
-2459.802367,3558.546706,NULL,1
-2457.309011,3569.008787,NULL,1
-2457.099509,3536.390605,NULL,1
-2450.93114,3430.460062,NULL,5
-2451.017624,3510.993942,NULL,5
-2443.272509,3597.004045,NULL,1
-2622.814304,3517.392814,NULL,2
-2621.123895,3472.631265,NULL,2
-2622.793524,3510.528442,NULL,2
-2606.867869,3592.154524,NULL,1
-2610.596855,3587.548531,NULL,1
-2582.96531,3468.378259,NULL,2
-2568.764753,3456.721911,NULL,2
-2559.94621,3519.818521,NULL,1
-2545.524186,3505.267073,NULL,1
-2504.712827,3565.950535,NULL,1
-2459.477345,3446.525631,NULL,5
-2609.610313,3489.256064,NULL,2
-2541.98183,3590.972171,NULL,1
-2517.850931,3523.884588,NULL,1
-2496.462136,3460.026987,NULL,5
-2449.52045,3582.766619,NULL,1
-2532.743363,3530.591294,NULL,1
-2493.152023,3447.465918,NULL,5
-2602.641962,3427.945974,NULL,2
-2563.556645,3487.206394,NULL,1
-2548.449933,3512.00918,NULL,1
-2508.430366,3514.712988,NULL,1
-2488.007598,3461.369411,NULL,5
-2476.379955,3555.301277,NULL,1
-2481.503332,3526.885667,NULL,1
-2626.805178,3723.989477,NULL,1
-2625.108124,3630.125525,NULL,1
-2622.279142,3783.470737,NULL,1
-2612.502579,3677.89354,NULL,1
-2603.021087,3724.062854,NULL,1
-2601.119938,3717.939487,NULL,1
-2597.487386,3630.560026,NULL,1
-2591.692045,3726.31803,NULL,1
-2588.306371,3645.484034,NULL,1
-2583.673394,3695.771397,NULL,1
-2577.917332,3801.779441,NULL,4
-2574.70428,3652.319798,NULL,1
-2571.638211,3717.209919,NULL,1
-2567.440495,3738.039645,NULL,4
-2566.929858,3691.175021,NULL,1
-2568.333453,3638.373235,NULL,1
-2561.757575,3791.540378,NULL,4
-2559.604119,3765.280056,NULL,4
-2553.650009,3695.357106,NULL,1
-2535.39874,3800.090194,NULL,4
-2533.85767,3712.2084,NULL,1
-2530.829937,3778.88754,NULL,4
-2526.111779,3671.275735,NULL,1
-2522.636411,3765.102943,NULL,4
-2517.543684,3714.740209,NULL,1
-2517.953837,3628.922502,NULL,1
-2508.6625,3691.33668,NULL,1
-2506.590414,3623.716527,NULL,1
-2506.991607,3718.44315,NULL,1
-2504.961877,3772.429898,NULL,4
-2501.414622,3763.057874,NULL,4
-2499.152178,3674.495736,NULL,1
-2499.34813,3659.19864,NULL,1
-2495.946174,3634.910599,NULL,1
-2494.936982,3626.333861,NULL,1
-2492.803394,3728.750121,NULL,1
-2478.52377,3781.688005,NULL,4
-2477.577948,3708.439088,NULL,1
-2476.833423,3658.366025,NULL,4
-2472.123153,3788.559586,NULL,4
-2472.850272,3776.566791,NULL,4
-2470.642357,3644.643825,NULL,1
-2455.631521,3625.883067,NULL,1
-2449.610021,3695.318195,NULL,4
-2615.388998,3761.751586,NULL,1
-2602.796602,3690.800145,NULL,1
-2597.642727,3758.29797,NULL,1
-2585.561657,3728.947509,NULL,1
-2545.236623,3808.765461,NULL,4
-2535.413211,3694.752381,NULL,1
-2500.456826,3752.226233,NULL,4
-2481.796014,3684.050807,NULL,1
-2466.298969,3761.028057,NULL,4
-2459.097199,3638.120245,NULL,1
-2619.465612,3710.918008,NULL,1
-2611.170294,3634.688362,NULL,1
-2590.378009,3781.139882,NULL,4
-2582.757942,3676.979658,NULL,1
-2574.945151,3674.266524,NULL,1
-2559.540726,3735.378996,NULL,4
-2517.743377,3803.670018,NULL,4
-2486.180006,3623.563529,NULL,1
-2560.065493,3712.940236,NULL,1
-2477.054802,3808.195044,NULL,4
-2464.588888,3798.482013,NULL,4
-2590.388344,3745.564555,NULL,1
-2629.537894,3893.882947,NULL,4
-2625.193999,3976.925327,NULL,4
-2624.292736,3996.174713,NULL,4
-2616.34052,3949.335424,NULL,4
-2611.168936,4000.635689,NULL,4
-2602.13875,3867.59375,NULL,4
-2599.279307,3883.320207,NULL,4
-2586.37602,3832.97734,NULL,4
-2586.360872,3911.757373,NULL,4
-2582.214905,3947.682279,NULL,4
-2578.618743,3861.611045,NULL,4
-2575.499502,3940.456763,NULL,4
-2574.935195,3932.112124,NULL,4
-2572.190488,3890.882426,NULL,4
-2569.896548,3877.301911,NULL,4
-2564.207667,3899.892035,NULL,4
-2562.475179,3933.542089,NULL,4
-2546.418737,3912.26322,NULL,4
-2544.769262,3892.447567,NULL,4
-2546.697966,3835.554992,NULL,4
-2541.482661,3916.037795,NULL,4
-2530.366639,3998.929802,NULL,4
-2526.231029,3933.040453,NULL,4
-2516.261458,3968.458024,NULL,4
-2499.814708,3939.177003,NULL,4
-2496.629962,3921.850861,NULL,4
-2488.009373,4003.600248,NULL,4
-2482.576249,3980.683439,NULL,4
-2482.566468,3884.033632,NULL,4
-2475.394208,3959.962237,NULL,4
-2470.366943,3895.682052,NULL,4
-2461.161653,3937.016087,NULL,4
-2460.94729,3859.745041,NULL,4
-2452.659579,3839.508805,NULL,4
-2452.108372,3893.532136,NULL,4
-2452.278147,3848.451994,NULL,4
-2447.466383,3862.266681,NULL,4
-2554.217078,3920.826164,NULL,4
-2544.843315,3874.622858,NULL,4
-2536.604896,3851.182829,NULL,4
-2531.657725,3896.335354,NULL,4
-2530.482858,3879.920518,NULL,4
-2516.284177,3901.280795,NULL,4
-2495.581923,3854.280822,NULL,4
-2495.049646,3964.939403,NULL,4
-2467.254024,3921.170513,NULL,4
-2608.880536,3929.629439,NULL,4
-2601.648122,3962.52452,NULL,4
-2581.484977,3987.223928,NULL,4
-2553.380387,3820.924549,NULL,4
-2511.133975,3991.299155,NULL,4
-2493.806132,3909.993734,NULL,4
-2481.11011,3833.236011,NULL,4
-2471.280206,3833.62763,NULL,4
-2467.558064,4006.245487,NULL,4
-2459.349962,3954.622737,NULL,4
-2620.058886,3911.261731,NULL,4
-2616.397573,3989.329825,NULL,4
-2520.101247,3981.971326,NULL,4
-2501.636431,3845.57925,NULL,4
-2489.359963,3991.299663,NULL,4
-2625.454561,3850.907116,NULL,4
-2604.45401,3860.755298,NULL,4
-2601.174758,3984.870379,NULL,4
-2594.276753,3899.738901,NULL,4
-2558.241623,3858.849105,NULL,4
-2550.682425,3966.465711,NULL,4
-2535.871184,3833.985473,NULL,4
-2509.43442,3905.274933,NULL,4
-2496.81254,3881.689598,NULL,4
-2474.517096,3977.612126,NULL,4
-2466.308275,3887.386204,NULL,4
-2452.59351,4008.414789,NULL,4
-2629.372217,4048.281882,NULL,4
