x_coordinate,y_coordinate,Cell_Type,TCN_Label
-2010.17869,4559.559012,049 Lamp5 Gaba,4
-2005.88429,4477.620903,173 PAG Pou4f2 Glut,4
-2003.826284,4511.86481,049 Lamp5 Gaba,4
-2003.613806,4585.043894,049 Lamp5 Gaba,4
-1997.291817,4470.757466,300 PARN-MDRNd-NTS Gbx2 Gly-Gaba,4
-1980.266792,4483.0688,073 MEA-BST Sox6 Gaba,4
-1972.032255,4531.135138,073 MEA-BST Sox6 Gaba,4
-1971.652209,4539.739607,049 Lamp5 Gaba,4
-1965.819653,4484.172393,106 PVpo-VMPO-MPN Hmx2 Gaba,4
-1956.733292,4443.430118,073 MEA-BST Sox6 Gaba,4
-1957.491632,4492.358441,196 PAG-PPN Pax5 Sox21 Gaba,4
-1949.228134,4553.866264,168 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut,4
-1948.719639,4560.900921,049 Lamp5 Gaba,4
-1939.126806,4538.232803,106 PVpo-VMPO-MPN Hmx2 Gaba,4
-1934.699669,4461.770213,073 MEA-BST Sox6 Gaba,4
-1929.007553,4555.114178,049 Lamp5 Gaba,4
-1927.184001,4481.461776,106 PVpo-VMPO-MPN Hmx2 Gaba,4
-1924.617277,4432.518848,181 IC Tfap2d Maf Glut,4
-1914.199653,4608.408522,049 Lamp5 Gaba,4
-1911.939504,4544.450311,049 Lamp5 Gaba,4
-1915.177812,4563.282651,049 Lamp5 Gaba,4
-1903.016003,4439.602269,073 MEA-BST Sox6 Gaba,4
-1905.99758,4583.984374,049 Lamp5 Gaba,4
-1896.30556,4459.553502,073 MEA-BST Sox6 Gaba,4
-1894.825623,4536.60647,049 Lamp5 Gaba,4
-1896.572852,4602.334755,049 Lamp5 Gaba,4
-1877.58193,4443.20883,106 PVpo-VMPO-MPN Hmx2 Gaba,4
-1874.408022,4598.684263,049 Lamp5 Gaba,4
-1869.165853,4495.969142,073 MEA-BST Sox6 Gaba,4
-1851.057518,4603.274279,049 Lamp5 Gaba,4
-1965.694727,4563.133146,049 Lamp5 Gaba,4
-1935.277397,4513.402591,106 PVpo-VMPO-MPN Hmx2 Gaba,4
-1911.891408,4518.015197,049 Lamp5 Gaba,4
-1887.452165,4511.454778,300 PARN-MDRNd-NTS Gbx2 Gly-Gaba,4
-1886.092119,4502.760806,173 PAG Pou4f2 Glut,4
-1881.639719,4453.436315,327 Oligo NN,4
-1880.910093,4576.078354,049 Lamp5 Gaba,4
-1962.893407,4508.498938,049 Lamp5 Gaba,4
-1962.551656,4599.827974,049 Lamp5 Gaba,4
-1959.231409,4577.564192,049 Lamp5 Gaba,4
-1905.324275,4576.32294,068 LSX Otx2 Gaba,4
-1851.78851,4542.885363,196 PAG-PPN Pax5 Sox21 Gaba,4
-1850.640539,4559.713478,073 MEA-BST Sox6 Gaba,4
-2024.675183,4582.658258,073 MEA-BST Sox6 Gaba,4
-1929.380279,4491.37678,106 PVpo-VMPO-MPN Hmx2 Gaba,4
-1865.000144,4588.46565,049 Lamp5 Gaba,4
-1990.5873,4579.643368,049 Lamp5 Gaba,4
-2000.247085,4547.475226,049 Lamp5 Gaba,4
-1930.817334,4442.970837,049 Lamp5 Gaba,4
-1871.278881,4572.441612,049 Lamp5 Gaba,4
-1864.038162,4462.979794,049 Lamp5 Gaba,4
-1861.528832,4437.377706,049 Lamp5 Gaba,4
-2026.614487,4387.340165,199 PAG-MRN-RN Foxa2 Gaba,4
-2024.83485,4377.066132,074 MEA-BST Lhx6 Sp9 Gaba,4
-2024.499963,4402.024836,199 PAG-MRN-RN Foxa2 Gaba,4
-2015.35057,4302.229293,300 PARN-MDRNd-NTS Gbx2 Gly-Gaba,4
-2015.175793,4367.461323,181 IC Tfap2d Maf Glut,4
-2015.327602,4262.912557,049 Lamp5 Gaba,4
-2011.240461,4393.618213,074 MEA-BST Lhx6 Sp9 Gaba,4
-2007.395035,4400.126254,199 PAG-MRN-RN Foxa2 Gaba,4
-1996.650534,4401.988818,074 MEA-BST Lhx6 Sp9 Gaba,4
-1990.404689,4224.858171,327 Oligo NN,7
-1991.167028,4353.792464,106 PVpo-VMPO-MPN Hmx2 Gaba,4
-1989.899988,4335.551234,106 PVpo-VMPO-MPN Hmx2 Gaba,4
-1989.816032,4303.263871,073 MEA-BST Sox6 Gaba,4
-1988.84309,4264.182122,049 Lamp5 Gaba,4
-1987.89471,4247.036257,049 Lamp5 Gaba,7
-1980.968029,4372.582759,073 MEA-BST Sox6 Gaba,4
-1977.063765,4398.599282,106 PVpo-VMPO-MPN Hmx2 Gaba,4
-1978.128122,4278.63612,327 Oligo NN,4
-1965.692283,4343.718405,173 PAG Pou4f2 Glut,4
-1964.899955,4322.292345,173 PAG Pou4f2 Glut,4
-1960.000258,4355.316634,073 MEA-BST Sox6 Gaba,4
-1955.171189,4314.897879,106 PVpo-VMPO-MPN Hmx2 Gaba,4
-1955.649462,4383.598093,199 PAG-MRN-RN Foxa2 Gaba,4
-1938.633242,4253.038014,049 Lamp5 Gaba,7
-1939.290415,4268.630838,106 PVpo-VMPO-MPN Hmx2 Gaba,7
-1935.997871,4313.485839,196 PAG-PPN Pax5 Sox21 Gaba,4
-1932.184494,4340.143738,173 PAG Pou4f2 Glut,4
-1932.425662,4219.933642,073 MEA-BST Sox6 Gaba,7
-1930.776189,4300.045291,173 PAG Pou4f2 Glut,4
-1919.54538,4261.438134,106 PVpo-VMPO-MPN Hmx2 Gaba,7
-1897.554238,4309.032514,106 PVpo-VMPO-MPN Hmx2 Gaba,4
-1897.147309,4280.78396,073 MEA-BST Sox6 Gaba,4
-1892.325956,4222.012654,131 LHA-AHN-PVH Otp Trh Glut,7
-1889.08222,4396.842054,049 Lamp5 Gaba,4
-1881.465468,4358.439229,106 PVpo-VMPO-MPN Hmx2 Gaba,4
-1874.088831,4407.374116,106 PVpo-VMPO-MPN Hmx2 Gaba,4
-1870.046028,4291.082779,300 PARN-MDRNd-NTS Gbx2 Gly-Gaba,4
-1869.488052,4250.870769,073 MEA-BST Sox6 Gaba,7
-1859.204542,4341.643143,173 PAG Pou4f2 Glut,4
-1855.740568,4297.416513,106 PVpo-VMPO-MPN Hmx2 Gaba,4
-1999.275821,4367.137406,199 PAG-MRN-RN Foxa2 Gaba,4
-1971.396507,4303.513946,173 PAG Pou4f2 Glut,4
-1960.93395,4334.645428,106 PVpo-VMPO-MPN Hmx2 Gaba,4
-1943.647366,4232.403018,106 PVpo-VMPO-MPN Hmx2 Gaba,7
-1909.977756,4357.94143,073 MEA-BST Sox6 Gaba,4
-1899.829594,4364.93272,073 MEA-BST Sox6 Gaba,4
-2030.445301,4369.262172,199 PAG-MRN-RN Foxa2 Gaba,4
-2015.239097,4350.694369,074 MEA-BST Lhx6 Sp9 Gaba,4
-1914.01932,4229.172845,106 PVpo-VMPO-MPN Hmx2 Gaba,7
-1907.058395,4243.477074,199 PAG-MRN-RN Foxa2 Gaba,7
-1892.921368,4250.895885,106 PVpo-VMPO-MPN Hmx2 Gaba,7
-1876.652529,4273.100542,106 PVpo-VMPO-MPN Hmx2 Gaba,4
-1860.730383,4295.905343,106 PVpo-VMPO-MPN Hmx2 Gaba,4
-2016.094035,4386.184409,074 MEA-BST Lhx6 Sp9 Gaba,4
-1927.365896,4327.158019,196 PAG-PPN Pax5 Sox21 Gaba,4
-2034.642061,4200.091024,073 MEA-BST Sox6 Gaba,7
-2026.453486,4151.338231,199 PAG-MRN-RN Foxa2 Gaba,7
-2022.068991,4054.52361,106 PVpo-VMPO-MPN Hmx2 Gaba,7
-2012.379259,4182.015141,049 Lamp5 Gaba,7
-2006.53979,4201.462222,049 Lamp5 Gaba,7
-2005.262738,4130.7877,173 PAG Pou4f2 Glut,7
-1996.874307,4148.810186,106 PVpo-VMPO-MPN Hmx2 Gaba,7
-1987.275243,4133.340664,073 MEA-BST Sox6 Gaba,7
-1984.459993,4184.89505,068 LSX Otx2 Gaba,7
-1976.860506,4029.617705,196 PAG-PPN Pax5 Sox21 Gaba,7
-1976.026953,4194.233376,106 PVpo-VMPO-MPN Hmx2 Gaba,7
-1973.8459,4108.297719,196 PAG-PPN Pax5 Sox21 Gaba,7
-1974.690774,4164.437327,196 PAG-PPN Pax5 Sox21 Gaba,7
-1970.732805,4089.143728,106 PVpo-VMPO-MPN Hmx2 Gaba,7
-1965.785901,4195.754571,173 PAG Pou4f2 Glut,7
-1967.675738,4038.823797,106 PVpo-VMPO-MPN Hmx2 Gaba,7
-1944.409318,4194.335666,099 SBPV-PVa Six6 Satb2 Gaba,7
-1941.688744,4043.009698,199 PAG-MRN-RN Foxa2 Gaba,7
-1938.082783,4057.392062,106 PVpo-VMPO-MPN Hmx2 Gaba,7
-1939.790147,4197.135022,073 MEA-BST Sox6 Gaba,7
-1939.617773,4155.646424,196 PAG-PPN Pax5 Sox21 Gaba,7
-1937.842287,4133.933674,196 PAG-PPN Pax5 Sox21 Gaba,7
-1924.31233,4092.779785,106 PVpo-VMPO-MPN Hmx2 Gaba,7
-1922.805592,4139.85292,168 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut,7
-1903.2064,4131.557721,196 PAG-PPN Pax5 Sox21 Gaba,7
-1901.519769,4045.998736,106 PVpo-VMPO-MPN Hmx2 Gaba,7
-1893.718871,4137.601081,196 PAG-PPN Pax5 Sox21 Gaba,7
-1885.485667,4068.521265,106 PVpo-VMPO-MPN Hmx2 Gaba,7
-1888.363871,4120.113043,106 PVpo-VMPO-MPN Hmx2 Gaba,7
-1876.882398,4170.40027,196 PAG-PPN Pax5 Sox21 Gaba,7
-1872.644309,4127.515424,196 PAG-PPN Pax5 Sox21 Gaba,7
-1858.908955,4199.878702,068 LSX Otx2 Gaba,7
-1854.854855,4109.832821,106 PVpo-VMPO-MPN Hmx2 Gaba,7
-1846.905222,4057.817249,196 PAG-PPN Pax5 Sox21 Gaba,7
-1846.07657,4035.159759,073 MEA-BST Sox6 Gaba,7
-2011.625451,4058.944756,106 PVpo-VMPO-MPN Hmx2 Gaba,7
-1966.212608,4129.79358,106 PVpo-VMPO-MPN Hmx2 Gaba,7
-1964.512786,4059.338738,073 MEA-BST Sox6 Gaba,7
-1964.164552,4205.895258,049 Lamp5 Gaba,7
-1942.342625,4088.405272,199 PAG-MRN-RN Foxa2 Gaba,7
-1913.752422,4021.859237,099 SBPV-PVa Six6 Satb2 Gaba,7
-1904.983507,4119.050976,106 PVpo-VMPO-MPN Hmx2 Gaba,7
-1902.142405,4078.419496,115 MS-SF Bsx Glut,7
-1897.494901,4166.494605,073 MEA-BST Sox6 Gaba,7
-1881.764162,4100.746247,199 PAG-MRN-RN Foxa2 Gaba,7
-1858.552285,4146.701417,073 MEA-BST Sox6 Gaba,7
-2021.024141,4108.16117,106 PVpo-VMPO-MPN Hmx2 Gaba,7
-1999.401808,4168.521124,173 PAG Pou4f2 Glut,7
-1992.995548,4173.088659,115 MS-SF Bsx Glut,7
-1932.265108,4115.78863,106 PVpo-VMPO-MPN Hmx2 Gaba,7
-1933.234852,4102.55856,196 PAG-PPN Pax5 Sox21 Gaba,7
-1910.782552,4040.597709,327 Oligo NN,7
-1908.703638,4150.159543,196 PAG-PPN Pax5 Sox21 Gaba,7
-1909.457802,4045.867131,106 PVpo-VMPO-MPN Hmx2 Gaba,7
-1882.369591,4039.046314,106 PVpo-VMPO-MPN Hmx2 Gaba,7
-2030.694656,4039.309495,196 PAG-PPN Pax5 Sox21 Gaba,7
-2009.315298,4041.673853,196 PAG-PPN Pax5 Sox21 Gaba,7
-2001.947955,4039.533896,106 PVpo-VMPO-MPN Hmx2 Gaba,7
-1934.358778,4186.783151,106 PVpo-VMPO-MPN Hmx2 Gaba,7
-1927.921424,4196.031917,068 LSX Otx2 Gaba,7
-1872.06678,4118.576223,106 PVpo-VMPO-MPN Hmx2 Gaba,7
-1865.388929,4160.429454,106 PVpo-VMPO-MPN Hmx2 Gaba,7
-1984.705861,4198.989926,106 PVpo-VMPO-MPN Hmx2 Gaba,7
-1982.615734,4064.238939,106 PVpo-VMPO-MPN Hmx2 Gaba,7
-1859.244116,4034.464794,073 MEA-BST Sox6 Gaba,7
-1860.171808,4051.332573,196 PAG-PPN Pax5 Sox21 Gaba,7
-2030.078409,3973.629519,106 PVpo-VMPO-MPN Hmx2 Gaba,7
-2024.293363,3876.574471,099 SBPV-PVa Six6 Satb2 Gaba,7
-2024.001319,3982.101345,068 LSX Otx2 Gaba,7
-2025.8769,3932.253384,106 PVpo-VMPO-MPN Hmx2 Gaba,7
-2021.745315,3954.029243,073 MEA-BST Sox6 Gaba,7
-2019.515867,3820.668118,106 PVpo-VMPO-MPN Hmx2 Gaba,7
-2016.082386,3924.067375,068 LSX Otx2 Gaba,7
-2013.332129,3980.925811,106 PVpo-VMPO-MPN Hmx2 Gaba,7
-2014.674398,3887.973893,106 PVpo-VMPO-MPN Hmx2 Gaba,7
-2009.75325,3964.576973,106 PVpo-VMPO-MPN Hmx2 Gaba,7
-2010.444611,3822.376118,106 PVpo-VMPO-MPN Hmx2 Gaba,7
-1999.391572,3853.838838,106 PVpo-VMPO-MPN Hmx2 Gaba,7
-1993.135399,3951.137418,196 PAG-PPN Pax5 Sox21 Gaba,7
-1993.272441,3915.413147,196 PAG-PPN Pax5 Sox21 Gaba,7
-1988.67693,3906.163382,106 PVpo-VMPO-MPN Hmx2 Gaba,7
-1985.930126,4006.945672,196 PAG-PPN Pax5 Sox21 Gaba,7
-1988.556047,3825.785887,106 PVpo-VMPO-MPN Hmx2 Gaba,7
-1979.777513,3967.521213,073 MEA-BST Sox6 Gaba,7
-1976.115198,4004.312287,068 LSX Otx2 Gaba,7
-1972.914641,3917.359661,073 MEA-BST Sox6 Gaba,7
-1970.292698,3980.509856,106 PVpo-VMPO-MPN Hmx2 Gaba,7
-1966.78002,3857.668015,106 PVpo-VMPO-MPN Hmx2 Gaba,7
-1962.805855,3937.001041,199 PAG-MRN-RN Foxa2 Gaba,7
-1967.664868,3988.708892,106 PVpo-VMPO-MPN Hmx2 Gaba,7
-1959.412435,3950.202772,106 PVpo-VMPO-MPN Hmx2 Gaba,7
-1952.337063,3975.334179,196 PAG-PPN Pax5 Sox21 Gaba,7
-1950.44376,3956.167398,106 PVpo-VMPO-MPN Hmx2 Gaba,7
-1951.202945,3984.769003,106 PVpo-VMPO-MPN Hmx2 Gaba,7
-1941.419635,3855.380961,173 PAG Pou4f2 Glut,7
-1943.542964,3908.620836,106 PVpo-VMPO-MPN Hmx2 Gaba,7
-1940.688056,3931.742238,199 PAG-MRN-RN Foxa2 Gaba,7
-1933.851199,3981.35859,106 PVpo-VMPO-MPN Hmx2 Gaba,7
-1934.143789,3831.273162,199 PAG-MRN-RN Foxa2 Gaba,7
-1928.402726,3942.66272,099 SBPV-PVa Six6 Satb2 Gaba,7
-1926.557145,3927.472323,068 LSX Otx2 Gaba,7
-1908.331709,3953.232564,073 MEA-BST Sox6 Gaba,7
-1904.135475,3852.22943,199 PAG-MRN-RN Foxa2 Gaba,7
-1897.954538,3987.940081,106 PVpo-VMPO-MPN Hmx2 Gaba,7
-1890.825059,3990.547732,068 LSX Otx2 Gaba,7
-1883.866081,3949.749877,106 PVpo-VMPO-MPN Hmx2 Gaba,7
-1878.650653,3850.235226,073 MEA-BST Sox6 Gaba,5
-1873.13832,3879.512258,128 VMH Fezf1 Glut,5
-1871.378175,3987.001528,073 MEA-BST Sox6 Gaba,7
-1870.057877,3892.700699,106 PVpo-VMPO-MPN Hmx2 Gaba,5
-1867.038879,3862.483578,199 PAG-MRN-RN Foxa2 Gaba,5
-1856.153524,3821.762732,073 MEA-BST Sox6 Gaba,5
-1853.841251,3880.856064,068 LSX Otx2 Gaba,5
-1851.655653,3984.419016,131 LHA-AHN-PVH Otp Trh Glut,7
-1848.633229,3960.34477,199 PAG-MRN-RN Foxa2 Gaba,7
-2019.464198,3850.264855,106 PVpo-VMPO-MPN Hmx2 Gaba,7
-2017.33577,3999.777028,181 IC Tfap2d Maf Glut,7
-1985.317604,3862.238292,196 PAG-PPN Pax5 Sox21 Gaba,7
-1967.279526,3892.696343,073 MEA-BST Sox6 Gaba,7
-1959.535982,3839.594156,199 PAG-MRN-RN Foxa2 Gaba,7
-1916.629912,3836.743816,106 PVpo-VMPO-MPN Hmx2 Gaba,7
-1914.473026,3830.857789,106 PVpo-VMPO-MPN Hmx2 Gaba,7
-1905.425138,3980.150181,131 LHA-AHN-PVH Otp Trh Glut,7
-1888.887565,3861.140208,106 PVpo-VMPO-MPN Hmx2 Gaba,5
-1888.05459,3882.658604,106 PVpo-VMPO-MPN Hmx2 Gaba,5
-1884.25851,3914.368753,199 PAG-MRN-RN Foxa2 Gaba,7
-1991.081953,3889.548391,199 PAG-MRN-RN Foxa2 Gaba,7
-1953.035629,3888.440718,199 PAG-MRN-RN Foxa2 Gaba,7
-1944.667816,3834.052293,106 PVpo-VMPO-MPN Hmx2 Gaba,7
-1899.56218,3938.009079,106 PVpo-VMPO-MPN Hmx2 Gaba,7
-1871.20076,3941.083295,199 PAG-MRN-RN Foxa2 Gaba,7
-1871.046337,3950.788894,106 PVpo-VMPO-MPN Hmx2 Gaba,7
-1873.224219,3968.988798,196 PAG-PPN Pax5 Sox21 Gaba,7
-2001.262796,3926.464488,099 SBPV-PVa Six6 Satb2 Gaba,7
-1964.190933,3922.193708,068 LSX Otx2 Gaba,7
-1914.477165,3923.896603,199 PAG-MRN-RN Foxa2 Gaba,7
-2029.129845,3889.991661,106 PVpo-VMPO-MPN Hmx2 Gaba,7
-2019.725387,3864.186509,106 PVpo-VMPO-MPN Hmx2 Gaba,7
-2014.246149,3846.787,099 SBPV-PVa Six6 Satb2 Gaba,7
-1991.690064,3844.787557,199 PAG-MRN-RN Foxa2 Gaba,7
-1976.4734,3941.346703,106 PVpo-VMPO-MPN Hmx2 Gaba,7
-1951.981229,3843.427113,199 PAG-MRN-RN Foxa2 Gaba,7
-1925.93755,3835.350679,131 LHA-AHN-PVH Otp Trh Glut,7
-1922.201945,3914.163855,106 PVpo-VMPO-MPN Hmx2 Gaba,7
-1904.644349,3905.156423,106 PVpo-VMPO-MPN Hmx2 Gaba,7
-1862.327265,3991.358742,106 PVpo-VMPO-MPN Hmx2 Gaba,7
-2029.979226,3687.727183,106 PVpo-VMPO-MPN Hmx2 Gaba,8
-2030.263673,3770.035006,106 PVpo-VMPO-MPN Hmx2 Gaba,7
-2027.362138,3726.695379,073 MEA-BST Sox6 Gaba,8
-2022.700663,3669.285137,106 PVpo-VMPO-MPN Hmx2 Gaba,5
-2016.548866,3806.495136,099 SBPV-PVa Six6 Satb2 Gaba,7
-2012.695919,3713.706092,106 PVpo-VMPO-MPN Hmx2 Gaba,5
-2008.051679,3754.183405,106 PVpo-VMPO-MPN Hmx2 Gaba,5
-1991.352723,3808.754682,106 PVpo-VMPO-MPN Hmx2 Gaba,7
-1981.50323,3629.383033,106 PVpo-VMPO-MPN Hmx2 Gaba,5
-1983.206604,3707.129678,181 IC Tfap2d Maf Glut,5
-1981.926979,3659.751388,073 MEA-BST Sox6 Gaba,5
-1972.822276,3783.544418,196 PAG-PPN Pax5 Sox21 Gaba,5
-1964.261427,3668.575453,128 VMH Fezf1 Glut,5
-1963.075284,3733.233399,074 MEA-BST Lhx6 Sp9 Gaba,5
-1955.294324,3670.091157,199 PAG-MRN-RN Foxa2 Gaba,5
-1953.404052,3783.354512,106 PVpo-VMPO-MPN Hmx2 Gaba,5
-1952.102714,3794.69496,106 PVpo-VMPO-MPN Hmx2 Gaba,5
-1953.144836,3757.606957,196 PAG-PPN Pax5 Sox21 Gaba,5
-1952.949399,3705.736521,106 PVpo-VMPO-MPN Hmx2 Gaba,5
-1946.437341,3721.399903,168 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut,5
-1945.79276,3734.20191,106 PVpo-VMPO-MPN Hmx2 Gaba,5
-1944.007336,3635.101962,128 VMH Fezf1 Glut,5
-1936.805563,3647.235603,199 PAG-MRN-RN Foxa2 Gaba,5
-1934.399949,3711.275817,106 PVpo-VMPO-MPN Hmx2 Gaba,5
-1930.678429,3803.100736,128 VMH Fezf1 Glut,5
-1921.477032,3737.21053,199 PAG-MRN-RN Foxa2 Gaba,5
-1904.849578,3692.84024,068 LSX Otx2 Gaba,5
-1905.231169,3760.570776,131 LHA-AHN-PVH Otp Trh Glut,5
-1905.466485,3769.537019,300 PARN-MDRNd-NTS Gbx2 Gly-Gaba,5
-1903.336403,3636.069104,106 PVpo-VMPO-MPN Hmx2 Gaba,5
-1900.33285,3656.886707,106 PVpo-VMPO-MPN Hmx2 Gaba,5
-1893.049509,3766.973778,196 PAG-PPN Pax5 Sox21 Gaba,5
-1890.174758,3729.000088,106 PVpo-VMPO-MPN Hmx2 Gaba,5
-1878.125342,3670.291663,106 PVpo-VMPO-MPN Hmx2 Gaba,5
-1878.708526,3687.047597,199 PAG-MRN-RN Foxa2 Gaba,5
-1873.874358,3792.154857,106 PVpo-VMPO-MPN Hmx2 Gaba,5
-1866.696864,3630.011866,106 PVpo-VMPO-MPN Hmx2 Gaba,5
-1857.584393,3753.593488,199 PAG-MRN-RN Foxa2 Gaba,5
-1855.885456,3791.664528,199 PAG-MRN-RN Foxa2 Gaba,5
-1857.623297,3687.180252,106 PVpo-VMPO-MPN Hmx2 Gaba,5
-1855.835077,3766.425823,106 PVpo-VMPO-MPN Hmx2 Gaba,5
-2005.681267,3682.881122,131 LHA-AHN-PVH Otp Trh Glut,5
-1999.901818,3674.203384,199 PAG-MRN-RN Foxa2 Gaba,5
-1906.303298,3663.163084,199 PAG-MRN-RN Foxa2 Gaba,5
-1881.512291,3725.413286,128 VMH Fezf1 Glut,5
-1877.208927,3745.768147,106 PVpo-VMPO-MPN Hmx2 Gaba,5
-1860.367469,3725.769605,196 PAG-PPN Pax5 Sox21 Gaba,5
-1859.443076,3736.042922,196 PAG-PPN Pax5 Sox21 Gaba,5
-1947.466923,3688.718465,128 VMH Fezf1 Glut,5
-1935.65068,3684.680575,106 PVpo-VMPO-MPN Hmx2 Gaba,5
-1928.623255,3681.395879,073 MEA-BST Sox6 Gaba,5
-1916.066852,3711.464288,181 IC Tfap2d Maf Glut,5
-1888.958161,3716.106333,199 PAG-MRN-RN Foxa2 Gaba,5
-1876.679404,3633.0888,106 PVpo-VMPO-MPN Hmx2 Gaba,5
-1856.803239,3664.863839,106 PVpo-VMPO-MPN Hmx2 Gaba,5
-2017.779015,3743.743635,196 PAG-PPN Pax5 Sox21 Gaba,5
-2003.797123,3636.877589,106 PVpo-VMPO-MPN Hmx2 Gaba,5
-1944.927611,3715.325194,106 PVpo-VMPO-MPN Hmx2 Gaba,5
-1904.152177,3672.61493,106 PVpo-VMPO-MPN Hmx2 Gaba,5
-1888.744127,3786.270082,106 PVpo-VMPO-MPN Hmx2 Gaba,5
-1872.888955,3625.580093,106 PVpo-VMPO-MPN Hmx2 Gaba,5
-2032.367191,3453.102467,106 PVpo-VMPO-MPN Hmx2 Gaba,6
-2028.615783,3551.837798,106 PVpo-VMPO-MPN Hmx2 Gaba,6
-2023.138902,3478.14018,199 PAG-MRN-RN Foxa2 Gaba,6
-2023.997117,3446.436288,106 PVpo-VMPO-MPN Hmx2 Gaba,6
-2021.023327,3514.949093,199 PAG-MRN-RN Foxa2 Gaba,6
-2014.558036,3497.531411,099 SBPV-PVa Six6 Satb2 Gaba,6
-2014.662615,3607.016235,173 PAG Pou4f2 Glut,5
-2005.062219,3441.169998,106 PVpo-VMPO-MPN Hmx2 Gaba,6
-2001.985298,3452.135369,106 PVpo-VMPO-MPN Hmx2 Gaba,6
-1986.029075,3446.433115,199 PAG-MRN-RN Foxa2 Gaba,6
-1986.376364,3508.254214,106 PVpo-VMPO-MPN Hmx2 Gaba,6
-1985.760797,3584.037381,106 PVpo-VMPO-MPN Hmx2 Gaba,5
-1984.429937,3599.216461,106 PVpo-VMPO-MPN Hmx2 Gaba,5
-1981.036027,3422.213309,106 PVpo-VMPO-MPN Hmx2 Gaba,6
-1979.772048,3569.738108,106 PVpo-VMPO-MPN Hmx2 Gaba,5
-1975.706298,3548.530953,073 MEA-BST Sox6 Gaba,6
-1972.049779,3537.281543,106 PVpo-VMPO-MPN Hmx2 Gaba,6
-1968.66972,3523.688483,106 PVpo-VMPO-MPN Hmx2 Gaba,6
-1969.089582,3469.676916,199 PAG-MRN-RN Foxa2 Gaba,6
-1964.557914,3479.263213,199 PAG-MRN-RN Foxa2 Gaba,6
-1960.815038,3575.981099,128 VMH Fezf1 Glut,5
-1957.523757,3569.230279,106 PVpo-VMPO-MPN Hmx2 Gaba,5
-1959.662129,3488.378575,106 PVpo-VMPO-MPN Hmx2 Gaba,6
-1953.294961,3539.528001,106 PVpo-VMPO-MPN Hmx2 Gaba,6
-1949.841498,3598.595188,106 PVpo-VMPO-MPN Hmx2 Gaba,5
-1948.201646,3580.839126,106 PVpo-VMPO-MPN Hmx2 Gaba,5
-1948.135833,3556.090304,106 PVpo-VMPO-MPN Hmx2 Gaba,6
-1947.520274,3467.346426,073 MEA-BST Sox6 Gaba,6
-1944.223049,3489.977161,199 PAG-MRN-RN Foxa2 Gaba,6
-1940.417575,3556.663154,106 PVpo-VMPO-MPN Hmx2 Gaba,5
-1936.06205,3510.463504,106 PVpo-VMPO-MPN Hmx2 Gaba,6
-1929.020689,3517.396313,199 PAG-MRN-RN Foxa2 Gaba,6
-1924.780304,3460.213383,199 PAG-MRN-RN Foxa2 Gaba,6
-1924.028204,3581.113164,199 PAG-MRN-RN Foxa2 Gaba,5
-1919.939261,3546.695564,106 PVpo-VMPO-MPN Hmx2 Gaba,5
-1907.556686,3563.115046,128 VMH Fezf1 Glut,5
-1906.461224,3468.347757,106 PVpo-VMPO-MPN Hmx2 Gaba,6
-1907.984729,3441.95714,199 PAG-MRN-RN Foxa2 Gaba,6
-1905.334302,3433.918717,106 PVpo-VMPO-MPN Hmx2 Gaba,6
-1900.754142,3554.591724,199 PAG-MRN-RN Foxa2 Gaba,6
-1899.230785,3589.110589,106 PVpo-VMPO-MPN Hmx2 Gaba,5
-1896.733874,3535.99061,199 PAG-MRN-RN Foxa2 Gaba,6
-1894.78709,3603.812524,199 PAG-MRN-RN Foxa2 Gaba,5
-1894.458875,3560.159353,106 PVpo-VMPO-MPN Hmx2 Gaba,5
-1893.78531,3484.956451,181 IC Tfap2d Maf Glut,6
-1891.727757,3510.352362,106 PVpo-VMPO-MPN Hmx2 Gaba,6
-1891.785508,3574.286537,106 PVpo-VMPO-MPN Hmx2 Gaba,5
-1874.839034,3431.667806,106 PVpo-VMPO-MPN Hmx2 Gaba,6
-1868.966659,3529.364191,199 PAG-MRN-RN Foxa2 Gaba,6
-1866.894728,3513.338526,106 PVpo-VMPO-MPN Hmx2 Gaba,6
-1867.332198,3552.727237,106 PVpo-VMPO-MPN Hmx2 Gaba,5
-1855.239746,3473.390259,106 PVpo-VMPO-MPN Hmx2 Gaba,6
-1852.352658,3508.487379,199 PAG-MRN-RN Foxa2 Gaba,6
-2020.501465,3564.085461,199 PAG-MRN-RN Foxa2 Gaba,6
-2020.952907,3584.69558,106 PVpo-VMPO-MPN Hmx2 Gaba,5
-2020.846293,3574.364196,106 PVpo-VMPO-MPN Hmx2 Gaba,6
-2018.381565,3531.780828,106 PVpo-VMPO-MPN Hmx2 Gaba,6
-2014.573645,3521.201004,106 PVpo-VMPO-MPN Hmx2 Gaba,6
-1993.196157,3473.84332,106 PVpo-VMPO-MPN Hmx2 Gaba,6
-1992.403945,3533.2042,068 LSX Otx2 Gaba,6
-1964.408397,3600.969833,199 PAG-MRN-RN Foxa2 Gaba,5
-1959.709968,3507.101254,199 PAG-MRN-RN Foxa2 Gaba,6
